time,open,high,low,close
1568692800,10225.02,10230.79,10165,10201.89
1568707200,10202.92,10205.81,10136.77,10163
1568721600,10162.7,10244.27,10151.62,10201.14
1568736000,10201.09,10262.49,10200.39,10255.91
1568750400,10256.52,10270.63,10171.37,10186.52
1568764800,10183.87,10256.65,10183.87,10206.05
1568779200,10206.02,10228.41,10185.6,10198.54
1568793600,10199.39,10199.47,10150,10156.12
1568808000,10156.7,10210,10097.92,10172.91
1568822400,10172.84,10212.25,10132.51,10171.17
1568836800,10172.65,10211.9,10143,10155.16
1568851200,10154.7,10185.55,9530.02,9821.97
1568865600,9820.96,9916,9780.75,9872.38
1568880000,9872.71,9895.37,9820,9856.5
1568894400,9856.5,9893.57,9845.11,9880.36
1568908800,9882,10109.51,9875.25,10086.98
1568923200,10088.91,10331.62,10088.91,10245.3
1568937600,10247.7,10279.3,10154.7,10214.76
1568952000,10212.78,10222.92,10148.99,10156.45
1568966400,10156.11,10187.1,10121.3,10173.72
1568980800,10172.45,10236.19,10141.31,10180.66
1568995200,10179.55,10189.13,10070.5,10161.6
1569009600,10161.4,10185.34,10070.67,10166.35
1569024000,10166.56,10175.3,10116.8,10124.75
1569038400,10124.35,10126.81,9963.02,10079.89
1569052800,10081.07,10081.07,9983.25,10046.6
1569067200,10046.6,10067,9912.63,10037.11
1569081600,10037.05,10056,9959.97,10016.8
1569096000,10016.78,10023.56,9943.05,9983.33
1569110400,9992.7,10001.98,9862.81,9872.07
1569124800,9872,10053.56,9857,10023.53
1569139200,10024.91,10089.52,9978.96,10001.83
1569153600,10000.53,10057.43,9932.01,9989.89
1569168000,9990,10025,9949.2,9987.48
1569182400,9987.61,10073.46,9982.6,10023.04
1569196800,10027.69,10046.91,9950,9975.58
1569211200,9978.57,9983.81,9878.51,9904
1569225600,9904,9968.49,9904,9915.09
1569240000,9914.11,9951.05,9708.91,9867.06
1569254400,9867.54,9883.89,9779,9805.1
1569268800,9804.39,9836.28,9620,9701.96
1569283200,9701.1,9792.83,9603.5,9718.71
1569297600,9718.63,9791.07,9689,9755.67
1569312000,9754.05,9768,9680.27,9726.09
1569326400,9725.67,9729.07,9408.47,9530
1569340800,9529.45,9598,7761.75,8355.81
1569355200,8358.01,8755.44,8137.09,8495.83
1569369600,8493.32,8725.24,8492.65,8565.61
1569384000,8565.52,8589.25,8200,8322.35
1569398400,8325.28,8546.73,8215,8327.38
1569412800,8324.27,8460,8242.61,8293.28
1569427200,8295.79,8408.31,8223.71,8346.96
1569441600,8346.96,8628.44,8332.41,8430.07
1569456000,8428.15,8443.55,8316.61,8361.8
1569470400,8361.82,8431,8335.72,8379
1569484800,8378.75,8464.4,8367.89,8387.08
1569499200,8387,8438.88,7825.89,7921.82
1569513600,7924.55,8160.5,7700.67,8131.12
1569528000,8131.23,8157,8010,8060.15
1569542400,8061.98,8093.21,7940.37,8019.99
1569556800,8019.15,8081.49,7951.77,8060.01
1569571200,8060,8128.78,7951.37,7988.08
1569585600,7984.71,8097,7851.94,7977.1
1569600000,7976.3,8060.01,7934.73,7990.7
1569614400,7990.01,8260,7980,8176.52
1569628800,8178.26,8211.21,8120.02,8164.01
1569643200,8164.51,8222.11,8141.18,8211.76
1569657600,8212.47,8243.54,8124.03,8133.23
1569672000,8132.68,8135.7,8001.14,8064.07
1569686400,8067.1,8179,8038.28,8146.66
1569700800,8145.7,8311,8057.35,8195.38
1569715200,8199,8226.35,8121.96,8130.22
1569729600,8130.16,8141.26,8040.11,8083.08
1569744000,8086.33,8116.99,8031.34,8073.12
1569758400,8072.89,8078.05,7888.98,7965.7
1569772800,7965.7,8032.73,7920.01,7956.4
1569787200,7951.59,8127.06,7918.75,8041.96
1569801600,8042.08,8054.82,7953.58,7972.07
1569816000,7972.03,7974.75,7709.01,7792.82
1569830400,7793.19,8094.48,7775.01,8034.78
1569844800,8033.48,8300.66,7982.08,8280
1569859200,8277.05,8331.89,8186,8269.65
1569873600,8268.61,8288.86,8162,8285.84
1569888000,8285.31,8499,8171,8392.36
1569902400,8392.39,8466.75,8341,8405.03
1569916800,8400.79,8409,8285,8353
1569931200,8350.14,8424.72,8270,8361.09
1569945600,8361.18,8494.49,8225.03,8295.66
1569960000,8300,8396.56,8263.01,8290
1569974400,8290,8325.4,8201,8239
1569988800,8241.34,8262.25,8149.35,8194.52
1570003200,8194.76,8274.5,8194.76,8255.57
1570017600,8256.32,8280,8185.28,8230.4
1570032000,8230.41,8264.36,8177.29,8250.79
1570046400,8250.79,8365.92,8209.18,8352.14
1570060800,8353.4,8386,8302.86,8323.92
1570075200,8324.55,8363.36,8237.37,8258.14
1570089600,8258.9,8288.88,8184.91,8215.26
1570104000,8215.49,8243,8020,8104.71
1570118400,8104.41,8206.25,8086,8141.03
1570132800,8142.77,8274.59,8111.49,8220.27
1570147200,8219.95,8227.42,8050,8101.77
1570161600,8100.25,8140,7979.95,8126.61
1570176000,8130,8170,8080.81,8145.01
1570190400,8146.18,8179,8117.04,8140.95
1570204800,8142.63,8199.5,8121.1,8179
1570219200,8179,8208.88,8124.76,8130.56
1570233600,8130,8144.44,8089.5,8131
1570248000,8131.5,8138.63,8092.66,8104.88
1570262400,8104.88,8109.43,8066,8077.76
1570276800,8077.75,8085,8010,8077.11
1570291200,8075.3,8095.87,8028.14,8063.96
1570305600,8063.33,8175,8055.79,8122.14
1570320000,8122.01,8148.43,8009,8039.21
1570334400,8039.66,8073.19,7889.64,7958.19
1570348800,7959.39,7960,7859.03,7937.72
1570363200,7935.35,8045.51,7861,7995.98
1570377600,7995.98,8012.27,7760,7887.04
1570392000,7885.27,7919.01,7798.94,7852.79
1570406400,7851.01,7900.95,7764.42,7859.27
1570420800,7859.46,7876,7796.54,7862
1570435200,7862,8225,7862,7975.99
1570449600,7975.51,8330,7975.2,8174.58
1570464000,8173.58,8307.22,8133.52,8208.75
1570478400,8208.75,8249.89,8175,8186.88
1570492800,8188.55,8322.01,8188.04,8255.9
1570507200,8257.01,8284.78,8195,8206.24
1570521600,8206.24,8207.85,8132.27,8177.48
1570536000,8176.64,8242.52,8132,8182.46
1570550400,8183.46,8206,8157.05,8163.54
1570564800,8165.06,8206,8103.88,8167.62
1570579200,8168.33,8198,8117.98,8119.11
1570593600,8119.11,8193.17,8113,8177.4
1570608000,8173.72,8236.15,8154.34,8183.32
1570622400,8183.32,8700,8159.77,8550.09
1570636800,8549.48,8665,8490.9,8576.37
1570651200,8578.6,8609.35,8518.32,8559.77
1570665600,8559.77,8589.21,8495.7,8541.12
1570680000,8541.74,8640.89,8530.5,8611.27
1570694400,8611.75,8619.51,8465.84,8524.63
1570708800,8524.66,8553.99,8419.34,8536.08
1570723200,8536.03,8570.18,8482.48,8552.62
1570737600,8552.5,8587.24,8517.61,8556.02
1570752000,8557,8569,8475.46,8551.26
1570766400,8551.69,8788,8332.6,8385.26
1570780800,8384.6,8386.61,8280,8295.88
1570795200,8295.74,8357.3,8268.51,8341
1570809600,8341,8369.99,8277.37,8340.96
1570824000,8341.64,8350,8210,8255.58
1570838400,8255.54,8327.91,8248.34,8306.56
1570852800,8307.01,8356,8303,8336.35
1570867200,8336.33,8366.79,8289.26,8319.75
1570881600,8319.74,8397.45,8304.7,8368.79
1570896000,8368.94,8395,8290.5,8307.99
1570910400,8307.99,8343.65,8292,8300.22
1570924800,8300.31,8360,8277.32,8336.51
1570939200,8336.51,8354.11,8307.2,8319.36
1570953600,8318.76,8378.19,8316.06,8345.14
1570968000,8345.14,8440,8342.55,8401.39
1570982400,8401.39,8456,8397.65,8430
1570996800,8430,8430,8137.3,8274.66
1571011200,8274.33,8300.22,8243.87,8286.51
1571025600,8286.62,8329.38,8272,8302.17
1571040000,8302.13,8320.5,8276.01,8279.61
1571054400,8277.61,8285.95,8241.19,8251.5
1571068800,8252.34,8381.77,8205.02,8327.16
1571083200,8327.16,8347.55,8251.16,8346.05
1571097600,8346.31,8408.62,8311,8313.69
1571112000,8313.96,8338.45,8272,8279.74
1571126400,8278.14,8320.15,8258.33,8294.5
1571140800,8294.23,8378.51,8235,8316.18
1571155200,8316.16,8321.4,8080,8177.46
1571169600,8177.5,8182.05,8131.03,8160.01
1571184000,8160.55,8184,8140,8167.82
1571198400,8167.38,8177.02,8119.48,8140.12
1571212800,8135,8166.51,8010.64,8060.33
1571227200,8060.33,8060.33,7900.24,7955.01
1571241600,7952.23,8022.98,7901.01,7957.06
1571256000,7958.4,8020.38,7957.2,7992.21
1571270400,7994.76,7998.14,7956.88,7968.12
1571284800,7967.65,7989,7930,7975.38
1571299200,7975,8119,7971.91,8066.01
1571313600,8066.01,8090.46,8015.23,8070.86
1571328000,8069.84,8124.63,8042.64,8060.02
1571342400,8061.51,8075.38,8036.93,8069.2
1571356800,8069.41,8117.3,8051.07,8064.97
1571371200,8064.17,8072.02,7821.01,7909.6
1571385600,7909.6,7937.66,7812,7921.6
1571400000,7920.65,7970.63,7880.1,7919.13
1571414400,7916.23,7984,7906.22,7942.18
1571428800,7942.18,7977.44,7915.25,7943.94
1571443200,7945.57,7957,7892.85,7938.73
1571457600,7938.92,7955,7915.36,7929.18
1571472000,7929.18,8011,7920,7943.74
1571486400,7943.74,8108.54,7852.12,7991.31
1571500800,7994.1,7999.28,7950,7973.66
1571515200,7973.75,7980.04,7883.14,7947.13
1571529600,7947.78,7951.57,7871.17,7902.85
1571544000,7904.43,7937.9,7900,7907.94
1571558400,7906.94,7980,7890,7942.39
1571572800,7942.39,8041.19,7937.15,8022.28
1571587200,8023.35,8234.01,8007,8229.17
1571601600,8230.33,8300.5,8165,8218.23
1571616000,8218.23,8255.1,8178,8218.45
1571630400,8218.01,8246.31,8203.88,8220.11
1571644800,8220.03,8284.38,8190,8231.89
1571659200,8231.89,8334.57,8160,8192.02
1571673600,8193,8198.34,8150,8184.65
1571688000,8184.27,8234.5,8180,8201.74
1571702400,8201,8210,8164.78,8205.64
1571716800,8205.64,8229.32,8188.74,8210
1571731200,8210.72,8283.69,8210.72,8276.18
1571745600,8275.04,8290,8165,8212.37
1571760000,8212.74,8219.75,8160,8167.38
1571774400,8169.98,8170.08,8000,8020.89
1571788800,8020.68,8047.78,7937,7953.2
1571803200,7954.51,7982,7917.11,7959.35
1571817600,7959.35,8017.5,7949.45,7964.7
1571832000,7965.67,7965.78,7402,7420.87
1571846400,7425,7532,7172.76,7479.05
1571860800,7480,7494.79,7387.66,7465
1571875200,7465.18,7494.08,7395.01,7408.07
1571889600,7408.07,7434.13,7337.44,7418.29
1571904000,7417.23,7468,7388.92,7419
1571918400,7419.01,7495.81,7408.09,7432.91
1571932800,7433.27,7467,7421.71,7466.96
1571947200,7464.77,7468.27,7409,7411.35
1571961600,7410.07,7456.63,7409.6,7438.15
1571976000,7438.15,7467.33,7359,7458.9
1571990400,7458.32,7638.51,7440,7575.06
1572004800,7574.65,8564.68,7573.62,8264.52
1572019200,8267.5,8800,8257.25,8631.73
1572033600,8633.45,8703.62,8539.79,8650
1572048000,8650,10408.48,8626.89,9563.07
1572062400,9566.68,9804.19,9310.36,9488
1572076800,9488,9488,8951.62,9230.04
1572091200,9230.03,9450,9034.57,9199.9
1572105600,9199.89,9240,8873.98,9004
1572120000,9004,9300.73,9001.87,9232.22
1572134400,9234.75,9385,9101,9136.84
1572148800,9136.83,9229.98,9066.07,9158
1572163200,9158.01,9666,9157.25,9283.98
1572177600,9284.77,9624.53,9215,9530.21
1572192000,9531.36,9803.83,9381.34,9719.99
1572206400,9720.04,9768.82,9430,9533.32
1572220800,9534.37,9930.13,9531.99,9631.12
1572235200,9630.95,9693.23,9282.12,9447.25
1572249600,9447.25,9486.14,9282.83,9425
1572264000,9423.11,9437.94,9254.47,9389.96
1572278400,9389.98,9493,9334.28,9410.59
1572292800,9409.35,9494,9156.03,9217.36
1572307200,9215.78,9315.19,9200,9299
1572321600,9299.48,9569.1,9299.43,9455
1572336000,9454.58,9499.99,9356.7,9444.65
1572350400,9442.78,9475,9269,9354.63
1572364800,9352.65,9411.92,9070,9233.39
1572379200,9231.38,9492.86,9221.15,9415.02
1572393600,9415.02,9418.65,9235.25,9288.18
1572408000,9287.69,9344,9155,9176.05
1572422400,9176.08,9253,9005.41,9108.87
1572436800,9108.88,9181,8975.72,9102.91
1572451200,9103.86,9213.32,9020,9213.28
1572465600,9213.2,9240,9136.84,9165.3
1572480000,9163.4,9216,9065,9110
1572494400,9109,9214.64,9079.92,9108.25
1572508800,9106.53,9160.42,8933,9121
1572523200,9122,9438.64,9119.11,9218.7
1572537600,9218.7,9272,9202,9220.35
1572552000,9221.45,9250,9011,9150
1572566400,9149.88,9155,9060,9073.9
1572580800,9073.9,9147.4,9051,9110
1572595200,9110.46,9280,9097,9166.17
1572609600,9166.17,9258.32,9062,9084.37
1572624000,9084.37,9215,9050.27,9171.05
1572638400,9169.9,9270,9169.89,9231.01
1572652800,9231.7,9267.83,9202.08,9235.12
1572667200,9235.1,9238,9194.98,9215
1572681600,9215,9249,9200.01,9239.99
1572696000,9239.91,9375,9204,9320
1572710400,9319,9335,9266,9314.01
1572724800,9314,9314.24,9270,9287.8
1572739200,9288.96,9366.69,9287.95,9335.07
1572753600,9333.61,9333.61,9223.53,9246.2
1572768000,9246.2,9250.4,9107.43,9160.31
1572782400,9160.31,9192.68,9105,9180.97
1572796800,9180.97,9193,9121,9142.12
1572811200,9143.43,9240,9073,9197.88
1572825600,9197.86,9211,9142,9158.41
1572840000,9158.41,9200,9126.01,9187.52
1572854400,9187,9268,9158,9259.38
1572868800,9259.38,9320,9231.3,9292.66
1572883200,9292.68,9323.76,9245.7,9261.96
1572897600,9261.42,9550,9261.41,9395.46
1572912000,9395.47,9457.13,9360,9410
1572926400,9410,9410.01,9164.33,9231.88
1572940800,9233.05,9333,9201.45,9292.69
1572955200,9292.22,9393.03,9221,9371.76
1572969600,9372.15,9420,9250,9395.48
1572984000,9394.96,9421.24,9294,9313.2
1572998400,9313.1,9338.32,9272,9310
1573012800,9310,9450,9305.1,9392.61
1573027200,9392.64,9407.44,9341.39,9380.01
1573041600,9380.01,9398,9315,9343.58
1573056000,9343.6,9343.6,9259.48,9302.74
1573070400,9303.31,9369,9281,9343.6
1573084800,9344.29,9381.93,9280,9309.47
1573099200,9308.1,9322.48,9220,9266.98
1573113600,9267,9275,9163.89,9206.51
1573128000,9206.49,9243,9130,9198.06
1573142400,9198.56,9238,9186,9209.8
1573156800,9209.8,9269,9091.2,9219.64
1573171200,9221.63,9256.7,9180,9244.13
1573185600,9244.13,9259.3,9120,9148.5
1573200000,9148.66,9184.73,8938.81,9033.3
1573214400,9033.39,9040.92,8669.85,8821.33
1573228800,8823.66,8853.98,8720,8804.73
1573243200,8805,8899.85,8765.63,8775.03
1573257600,8775.6,8841.66,8730,8833.09
1573272000,8832.6,8878,8805.05,8822.48
1573286400,8821.6,8864,8810,8820.75
1573300800,8820.68,8873.28,8762.99,8801.29
1573315200,8801.58,8827.62,8727,8761.73
1573329600,8761.7,8831.92,8759.87,8811.15
1573344000,8811.3,8811.3,8760,8777.61
1573358400,8778.49,8889.02,8777.9,8850.03
1573372800,8848.51,8873,8816.1,8832.35
1573387200,8832.34,8857.18,8787.01,8804.15
1573401600,8803.84,9187,8792.01,9049.13
1573416000,9049.13,9100,9027.01,9041.31
1573430400,9041.31,9072.91,9013,9024.05
1573444800,9024.05,9039,8720,8814.38
1573459200,8814.22,8814.95,8611.11,8727.17
1573473600,8725.51,8750,8689.79,8720.27
1573488000,8719.62,8803.83,8698.78,8759.99
1573502400,8760,8761.73,8700,8728.93
1573516800,8729.89,8779.66,8706.17,8741.12
1573531200,8740.86,8789.68,8722.61,8769.4
1573545600,8769.18,8770,8710,8746.84
1573560000,8746.85,8889.06,8552.12,8701.78
1573574400,8701.78,8780,8680.03,8765.88
1573588800,8765.88,8818,8746.16,8817
1573603200,8817.94,8838,8725.44,8732.04
1573617600,8732.04,8764,8712,8741.63
1573632000,8741.6,8814.42,8733.15,8771.16
1573646400,8771.2,8796,8732,8751.33
1573660800,8751.95,8784,8742.3,8775.87
1573675200,8775.89,8790,8758,8774.76
1573689600,8774.78,8798.06,8740,8760.1
1573704000,8760.19,8769,8649.4,8667.46
1573718400,8669.29,8669.29,8581.39,8634.99
1573732800,8635,8697.71,8605.85,8641.63
1573747200,8641.63,8664.79,8626.36,8645.02
1573761600,8645.47,8677,8641.05,8642.25
1573776000,8642.47,8655.46,8515,8556.28
1573790400,8556.28,8604.4,8543,8571.99
1573804800,8571.98,8780,8568.98,8630
1573819200,8630.01,8685,8380,8476.55
1573833600,8476.51,8498.01,8430.89,8486.46
1573848000,8486.46,8532.56,8451.78,8473.27
1573862400,8473.3,8489.1,8435,8454.36
1573876800,8454.49,8511.8,8453.69,8478.96
1573891200,8479.17,8540.54,8455,8481
1573905600,8480.43,8526,8460,8491.7
1573920000,8492.2,8504,8471.01,8475
1573934400,8474.28,8492.65,8455,8491.06
1573948800,8491.18,8518.79,8476,8482.21
1573963200,8483.6,8492,8382.87,8427.14
1573977600,8425.14,8588,8355.78,8518.91
1573992000,8519.01,8573.59,8512.18,8529.48
1574006400,8529.48,8566.61,8527.29,8553.51
1574020800,8553.18,8631,8481.73,8504.04
1574035200,8504.13,8504.71,8417,8477.2
1574049600,8477.6,8495,8425,8449.85
1574064000,8450.11,8495,8423.49,8444.99
1574078400,8444.65,8465.33,8372.07,8410
1574092800,8410,8434,8050,8211.8
1574107200,8211.61,8239.41,8162.78,8183.26
1574121600,8183.3,8212.87,8136,8151.95
1574136000,8151.96,8170.17,8091.77,8124.36
1574150400,8125,8170,8000,8071.93
1574164800,8071.58,8117.27,8015,8098.06
1574179200,8097.93,8154.85,8051.61,8108.04
1574193600,8107.9,8158.59,8076.47,8131.7
1574208000,8131.12,8155,8092.01,8128.34
1574222400,8128.32,8145.14,8077.86,8117.89
1574236800,8117.8,8130,8037.5,8088.44
1574251200,8088.33,8150,8066,8126.41
1574265600,8127.52,8230,8070.02,8086.92
1574280000,8086.84,8115,8067,8094.05
1574294400,8094.57,8131.51,8080,8121.7
1574308800,8122.04,8124.39,8072.1,8086.37
1574323200,8086.37,8091.44,7855,7871.42
1574337600,7872.46,7915,7432,7625.58
1574352000,7625.09,7653,7545.25,7625.71
1574366400,7625.79,7657.57,7571.62,7621.9
1574380800,7621.89,7684.65,7588.44,7594.7
1574395200,7594.73,7629,7389.68,7547.75
1574409600,7548.06,7765.03,6920,7097.18
1574424000,7097.64,7152.01,6762.73,7114.87
1574438400,7115.82,7345,7092,7289.38
1574452800,7289.77,7379.38,7180.63,7262.72
1574467200,7261.89,7290.81,7118.8,7266.52
1574481600,7266.76,7295,7155.39,7168
1574496000,7167.81,7213.51,7073.38,7166.83
1574510400,7167.44,7328.55,7132.27,7284
1574524800,7284.54,7345.84,7220,7280.45
1574539200,7280.39,7316,7235.62,7305.99
1574553600,7306.19,7324.92,7180.19,7198.84
1574568000,7198.36,7229.93,7150,7175.47
1574582400,7176.11,7290,7079.13,7198.93
1574596800,7199.12,7202.96,6941.29,6979.96
1574611200,6979.75,7110.08,6902.36,7025.03
1574625600,7026.24,7093,6855.91,6900.86
1574640000,6899.77,6935,6600,6661.2
1574654400,6661.22,6722.05,6510.19,6667.32
1574668800,6667.36,6976,6629.27,6870.34
1574683200,6869.94,7281,6863.03,7244.22
1574697600,7245,7386.29,7139.15,7188.96
1574712000,7190.17,7237.33,7081.72,7102.03
1574726400,7103.34,7237.11,7060,7234.05
1574740800,7234.4,7340.06,7120,7167.57
1574755200,7167.56,7260,7022.15,7162.18
1574769600,7162.98,7221.77,7011.9,7090.01
1574784000,7090,7143.46,7025,7072.45
1574798400,7072.85,7172.99,7059.57,7150
1574812800,7149.97,7171.75,7042.4,7069
1574827200,7069.92,7118.87,7032.18,7065.07
1574841600,7066.19,7169.99,6850,7143.75
1574856000,7143.55,7433,7113.4,7300.02
1574870400,7300.72,7669.2,7209.4,7563.68
1574884800,7563.02,7655,7474.09,7506.77
1574899200,7506.78,7569.23,7461.55,7486.65
1574913600,7486.99,7540.64,7411.63,7494.1
1574928000,7493.93,7541.41,7440,7478.44
1574942400,7478.44,7641.42,7416,7610
1574956800,7609,7643,7525,7606.8
1574971200,7606.71,7618,7356,7415.79
1574985600,7417,7510.33,7394.57,7483.2
1575000000,7484,7535.36,7440.58,7505.9
1575014400,7507.41,7598.92,7490,7513.81
1575028800,7513.8,7810.6,7400,7803.96
1575043200,7804.95,7850,7687.32,7710.28
1575057600,7710.39,7765.92,7660,7736.66
1575072000,7737.23,7766,7716.37,7735
1575086400,7735.69,7756,7713.67,7743.57
1575100800,7743.69,7800,7624.23,7654.11
1575115200,7654.75,7714.7,7511.11,7536
1575129600,7536,7614,7444.18,7504.35
1575144000,7504.35,7561.89,7468,7542.93
1575158400,7541.08,7541.08,7226.27,7286.85
1575172800,7286.85,7350,7246.01,7278.15
1575187200,7277.19,7395,7222.29,7314.28
1575201600,7314.28,7474,7260,7301.89
1575216000,7301.86,7367.01,7271.04,7354.99
1575230400,7355,7437.13,7305.06,7387.38
1575244800,7388,7416.75,7345,7357.96
1575259200,7357.22,7374.29,7137.74,7248.05
1575273600,7248.06,7369,7180,7294.67
1575288000,7294.01,7350,7234.16,7303.43
1575302400,7303.42,7326.91,7251.01,7269.01
1575316800,7269.53,7348.61,7268.95,7291
1575331200,7291.74,7404.42,7291,7344.05
1575345600,7344.05,7352.74,7257,7287.69
1575360000,7287.67,7319.13,7231.35,7262.7
1575374400,7261.78,7353.33,7261.29,7329.76
1575388800,7329.19,7349.65,7300,7317.51
1575403200,7317.1,7338.6,7280,7290.86
1575417600,7290.85,7291.52,7092.97,7145.99
1575432000,7146.5,7162.11,7110.53,7127.59
1575446400,7127.49,7226.39,7070,7194.24
1575460800,7193.59,7800,7193.01,7462.39
1575475200,7463,7498,7435.58,7474.37
1575489600,7474.83,7476.13,7074.41,7191
1575504000,7189.42,7238.74,7161.12,7218.02
1575518400,7218.2,7379.28,7142.54,7301.64
1575532800,7301.66,7432.24,7283.28,7364
1575547200,7364.18,7480,7311,7331.22
1575561600,7331,7400,7258,7369.13
1575576000,7369.45,7445,7332.44,7384.99
1575590400,7384.66,7430,7310,7366.16
1575604800,7366.33,7404.49,7326.41,7364.06
1575619200,7363.84,7441.94,7295.73,7334.81
1575633600,7334.82,7428.98,7334.82,7368.83
1575648000,7368.94,7602.44,7367.4,7429.98
1575662400,7429.89,7550,7418.19,7522.1
1575676800,7521.13,7561.83,7493.8,7524.65
1575691200,7524.47,7616.91,7503,7517.89
1575705600,7517.87,7537.52,7467.44,7521.9
1575720000,7521.9,7550,7493.57,7508
1575734400,7508.01,7528,7472.41,7515
1575748800,7515,7520,7469.43,7487.2
1575763200,7487.19,7497.66,7376,7403.21
1575777600,7403.73,7451,7384.02,7433.59
1575792000,7433.6,7539,7415.02,7515.94
1575806400,7516.78,7559.39,7493.63,7544.04
1575820800,7544.04,7550,7500,7514.32
1575835200,7513.28,7550,7502,7508.2
1575849600,7507.87,7540,7455,7506.48
1575864000,7506.59,7530,7456.44,7468.2
1575878400,7468.78,7494.63,7434.57,7467
1575892800,7466.6,7676.48,7388,7423.47
1575907200,7422.7,7454.4,7342.36,7374.99
1575921600,7374.92,7379.92,7269.05,7337.49
1575936000,7338.2,7403.71,7313.25,7377.61
1575950400,7379.03,7394,7330,7347.72
1575964800,7347.62,7364.82,7284.07,7338.72
1575979200,7338.04,7353.07,7210.99,7232.93
1575993600,7232.96,7258.75,7152,7228.94
1576008000,7228.69,7250,7181.18,7220.98
1576022400,7220.92,7267,7186.34,7210.19
1576036800,7210,7224.82,7177.77,7215.88
1576051200,7215.84,7242.75,7196.91,7222.99
1576065600,7222.99,7260,7117.74,7170
1576080000,7170,7214.97,7152.01,7196
1576094400,7196,7206.99,7165.21,7205.77
1576108800,7206.78,7295.12,7080,7150.53
1576123200,7151.01,7171.35,7137.15,7146.4
1576137600,7146.02,7218,7110.37,7188.12
1576152000,7188.25,7218,7137.04,7185.18
1576166400,7185.11,7220.58,7170.94,7200.26
1576180800,7200.26,7260,7182,7194.77
1576195200,7194.08,7230,7190,7222.86
1576209600,7222.1,7242.94,7203.1,7230.11
1576224000,7229.71,7247.22,7203.43,7216
1576238400,7216.4,7259.13,7205,7247.38
1576252800,7247.55,7298,7220,7249.61
1576267200,7249.61,7260.78,7231,7252.98
1576281600,7252.98,7266.14,7231,7250.95
1576296000,7251.01,7265.84,7240,7250.01
1576310400,7250,7250,7141,7183.45
1576324800,7183.55,7185.62,7022.38,7057.31
1576339200,7057.3,7097,7007.86,7069.14
1576353600,7069.12,7092.62,7060,7061.34
1576368000,7060.79,7070,7004.77,7054.16
1576382400,7054.03,7196,7029.33,7137.67
1576396800,7137.67,7171.78,7085.36,7107.06
1576411200,7107.87,7150,7051.88,7114.08
1576425600,7114.42,7127.71,7078.22,7107.99
1576440000,7107.99,7136.19,7091.52,7115
1576454400,7115.45,7125,7060.01,7074.53
1576468800,7074.54,7089.97,7037.03,7063.54
1576483200,7063.5,7120,7050,7088.71
1576497600,7088.71,7147.34,7071,7085.96
1576512000,7086.03,7111.03,6831,6900
1576526400,6899.93,6917.41,6831.37,6887.54
1576540800,6887.48,6907,6856.52,6882.17
1576555200,6882.17,6898.88,6861.15,6874.07
1576569600,6874.37,6937,6850.02,6931.24
1576584000,6931.1,6940,6662.93,6688.53
1576598400,6689.16,6738.64,6584,6614.8
1576612800,6615.2,6696.67,6550,6618.96
1576627200,6618.96,6720,6595.04,6681.46
1576641600,6681.46,6711,6588.81,6615.24
1576656000,6615.49,6664.47,6602.22,6611.05
1576670400,6611.05,6868.29,6427,6818.63
1576684800,6818.4,6964.68,6765.98,6951.33
1576699200,6951.35,7479.99,6937.22,7277.44
1576713600,7278.11,7367.87,7120,7160.76
1576728000,7160.01,7165.67,7080.48,7090
1576742400,7090.21,7194.69,7042.82,7147.72
1576756800,7147.72,7230,7058.01,7142.77
1576771200,7142.76,7180.3,7105.33,7172.28
1576785600,7172.28,7177.41,7125.03,7146.29
1576800000,7146.29,7155.66,7078.17,7129.18
1576814400,7129.19,7158.47,7078.25,7141.68
1576828800,7141.43,7175,7090,7145.87
1576843200,7146.41,7217.08,7134.44,7149.98
1576857600,7150,7203.49,7129.9,7183.26
1576872000,7183.26,7213.18,7163.26,7184.39
1576886400,7184.39,7185,7143,7154.34
1576900800,7154.63,7174.61,7121.66,7130.97
1576915200,7130.96,7152.73,7108,7145.87
1576929600,7145.01,7148.95,7115.6,7134.87
1576944000,7135.18,7150,7125.1,7141.2
1576958400,7141.17,7176.39,7120,7131.01
1576972800,7131.02,7145.36,7122.48,7133.97
1576987200,7133.96,7190,7122,7175.01
1577001600,7175.87,7195,7147.37,7161.48
1577016000,7161.9,7190,7155,7181.04
1577030400,7181.18,7467.96,7161.24,7396.84
1577044800,7396.79,7517.61,7375,7502.92
1577059200,7502.92,7637.56,7502.91,7590.4
1577073600,7590.97,7594.42,7452,7497.23
1577088000,7497.22,7563.62,7489.13,7553.52
1577102400,7552.31,7617.37,7471.39,7586.7
1577116800,7586.66,7691,7342.28,7431.53
1577131200,7431.08,7431.08,7262,7314.01
1577145600,7314.03,7332.93,7279.34,7310.34
1577160000,7310.35,7337.57,7230.16,7263.07
1577174400,7262.71,7410,7225,7371.17
1577188800,7371.17,7434.55,7240,7273.84
1577203200,7273.21,7307,7156.08,7254.27
1577217600,7254.48,7282,7196.31,7252.04
1577232000,7251.57,7262.79,7212,7226.63
1577246400,7226.56,7267.63,7200,7249.23
1577260800,7248.77,7264.76,7207.73,7215.04
1577275200,7214.48,7253.99,7170.77,7187.18
1577289600,7187.71,7245,7123.19,7234.92
1577304000,7234.3,7265,7165.45,7201.45
1577318400,7201.67,7217.5,7176.2,7180.56
